uid,startTime,TIME,aqara_door_ImmediatePast_60min,aqara_door_ImmediatePast_180min,aqara_door_ImmediatePast_360min,aqara_door_ImmediatePast_720min,aqara_cleaner_ImmediatePast_60min,aqara_cleaner_ImmediatePast_180min,aqara_cleaner_ImmediatePast_360min,aqara_cleaner_ImmediatePast_720min,aqara_chair_ImmediatePast_60min,aqara_chair_ImmediatePast_180min,aqara_chair_ImmediatePast_360min,aqara_chair_ImmediatePast_720min,aqara_fridge_ImmediatePast_60min,aqara_fridge_ImmediatePast_180min,aqara_fridge_ImmediatePast_360min,aqara_fridge_ImmediatePast_720min,aqara_microwave_ImmediatePast_60min,aqara_microwave_ImmediatePast_180min,aqara_microwave_ImmediatePast_360min,aqara_microwave_ImmediatePast_720min,aqara_motion_ImmediatePast_60min,aqara_motion_ImmediatePast_180min,aqara_motion_ImmediatePast_360min,aqara_motion_ImmediatePast_720min,aqara_tv_ImmediatePast_60min,aqara_tv_ImmediatePast_180min,aqara_tv_ImmediatePast_360min,aqara_tv_ImmediatePast_720min,aqara_washer_ImmediatePast_60min,aqara_washer_ImmediatePast_180min,aqara_washer_ImmediatePast_360min,aqara_washer_ImmediatePast_720min
17,1683822001139,2023-05-11 16:20:01.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1683823414789,2023-05-11 16:43:34.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1683823537005,2023-05-11 16:45:37.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1683827042409,2023-05-11 17:44:02.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1683861207183,2023-05-12 03:13:27.183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1683862058989,2023-05-12 03:27:38.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1683873593635,2023-05-12 06:39:53.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1683877290749,2023-05-12 07:41:30.749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0
20,1683877687567,2023-05-12 07:48:07.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1683879576864,2023-05-12 08:19:36.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1683879577935,2023-05-12 08:19:37.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1683883197970,2023-05-12 09:19:57.970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1683884617926,2023-05-12 09:43:37.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1683885069973,2023-05-12 09:51:09.973,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,5.629999999999999,0.0,0.0,0.0,0.0
11,1683885962454,2023-05-12 10:06:02.454,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1683887717887,2023-05-12 10:35:17.887,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,4.0,8.0,0.0,0.0,0.0,5.629999999999999,0.0,0.0,0.0,0.0
3,1683887968255,2023-05-12 10:39:28.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,1683889634080,2023-05-12 11:07:14.080,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0
9,1683889658967,2023-05-12 11:07:38.967,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1683890693844,2023-05-12 11:24:53.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1683894205371,2023-05-12 12:23:25.371,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1683894699300,2023-05-12 12:31:39.300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1683894699377,2023-05-12 12:31:39.377,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,1683895917557,2023-05-12 12:51:57.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1683897659316,2023-05-12 13:20:59.316,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0
9,1683899739890,2023-05-12 13:55:39.890,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1683899740500,2023-05-12 13:55:40.500,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3,1683899766276,2023-05-12 13:56:06.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1683899868879,2023-05-12 13:57:48.879,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1683900433930,2023-05-12 14:07:13.930,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
19,1683900774776,2023-05-12 14:12:54.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1683902365842,2023-05-12 14:39:25.842,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.619999999999999,0.0,0.0,0.0,0.0
15,1683903077478,2023-05-12 14:51:17.478,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17,1683903362884,2023-05-12 14:56:02.884,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0
7,1683905060100,2023-05-12 15:24:20.100,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,6.619999999999999,0.0,0.0,0.0,0.0
16,1683908258919,2023-05-12 16:17:38.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1683909870885,2023-05-12 16:44:30.885,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,7.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1683910092865,2023-05-12 16:48:12.865,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0
8,1683916335569,2023-05-12 18:32:15.569,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1683933227149,2023-05-12 23:13:47.149,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1683933580274,2023-05-12 23:19:40.274,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1683935874753,2023-05-12 23:57:54.753,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1683938620545,2023-05-13 00:43:40.545,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1683940055072,2023-05-13 01:07:35.072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1683942980065,2023-05-13 01:56:20.065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1683943660844,2023-05-13 02:07:40.844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1683946147199,2023-05-13 02:49:07.199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1683947971052,2023-05-13 03:19:31.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1683954922665,2023-05-13 05:15:22.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1683955195407,2023-05-13 05:19:55.407,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,8.0,18.0,0.0,0.0,4.0,6.01,0.0,0.0,0.0,0.0
20,1683960010041,2023-05-13 06:40:10.041,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,1683960235602,2023-05-13 06:43:55.602,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,20.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0
1,1683960983811,2023-05-13 06:56:23.811,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.92,0.0,0.0,0.0,0.0
1,1683963806455,2023-05-13 07:43:26.455,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.92,0.0,0.0,0.0,0.0
2,1683964971755,2023-05-13 08:02:51.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1683965102349,2023-05-13 08:05:02.349,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,1683965276186,2023-05-13 08:07:56.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,19.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0
20,1683968082705,2023-05-13 08:54:42.705,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1683970012920,2023-05-13 09:26:52.920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1683970316686,2023-05-13 09:31:56.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,19.0,0.0,0.0,3.96,7.96,0.0,0.0,0.0,0.0
17,1683974288957,2023-05-13 10:38:08.957,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0
16,1683984462534,2023-05-13 13:27:42.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1683984621615,2023-05-13 13:30:21.615,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
16,1683987104134,2023-05-13 14:11:44.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1683987794606,2023-05-13 14:23:14.606,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,11.0,11.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1683987885635,2023-05-13 14:24:45.635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.95,1.9,0.0,0.0,0.0,0.0
17,1683990543800,2023-05-13 15:09:03.800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.95,1.9,0.0,0.0,0.0,0.0
7,1683992696876,2023-05-13 15:44:56.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,11.0,0.0,0.0,0.0,6.720000000000001,0.0,1.0,1.0,1.0
16,1683995294270,2023-05-13 16:28:14.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1683995584622,2023-05-13 16:33:04.622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
10,1683996212519,2023-05-13 16:43:32.519,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1683997016838,2023-05-13 16:56:56.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1684002109675,2023-05-13 18:21:49.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1684002132292,2023-05-13 18:22:12.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1684007150295,2023-05-13 19:45:50.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1684016349145,2023-05-13 22:19:09.145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1684019574762,2023-05-13 23:12:54.762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1684019983449,2023-05-13 23:19:43.449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1684020972940,2023-05-13 23:36:12.940,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.28000000000002,0.0,0.0,0.0,0.0
4,1684023590084,2023-05-14 00:19:50.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0
1,1684023600436,2023-05-14 00:20:00.436,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,70.20000000000002,0.0,0.0,0.0,0.0
11,1684024615774,2023-05-14 00:36:55.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1684025023896,2023-05-14 00:43:43.896,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1684027937331,2023-05-14 01:32:17.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1684028630266,2023-05-14 01:43:50.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
9,1684030065149,2023-05-14 02:07:45.149,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,1684030619350,2023-05-14 02:16:59.350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1684033672499,2023-05-14 03:07:52.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
2,1684037994704,2023-05-14 04:19:54.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684038712461,2023-05-14 04:31:52.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2,1684042311004,2023-05-14 05:31:51.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684043754388,2023-05-14 05:55:54.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1,1684043867732,2023-05-14 05:57:47.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,3.8499999999999996,0.0,0.0,0.0,0.0
2,1684047403781,2023-05-14 06:56:43.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684048847082,2023-05-14 07:20:47.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
20,1684049050124,2023-05-14 07:24:10.124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
