uid,startTime,aqara_chair,aqara_cleaner,aqara_door,aqara_fridge,aqara_microwave,aqara_motion,aqara_tv,aqara_washer,aqara_brightness_mean,aqara_brightness_min,aqara_brightness_max,aqara_air_pressure_mean,aqara_air_pressure_min,aqara_air_pressure_max,aqara_temperature_mean,aqara_temperature_min,aqara_temperature_max,aqara_humidity_mean,aqara_humidity_min,aqara_humidity_max
15.0,1685120815348.0,122,,,,,94,23.71,6,74.312387,4.0,181.0,101680.666667,101600.0,101770.0,2845.214286,2807.0,2940.0,5168.714286,4903.0,5551.0
13.0,1686054828983.0,,,,,,,,,20.453571,0.0,43.0,100533.636364,100300.0,100780.0,2838.307692,2830.0,2847.0,5559.75,5544.0,5579.0
17.0,1686140307625.0,7,,3,,,76,2.37,,54.571429,41.0,58.0,100600.0,100500.0,100700.0,3066.0,3059.0,3073.0,,,
7.0,1683813789514.0,,,,,,,,,,,,,,,,,,,,
19.0,1683955195407.0,,,,,,42,8.79,,17.65625,0.0,70.0,101310.396825,101130.0,101520.0,2487.769231,2474.0,2504.0,6878.53125,6303.0,7219.0
6.0,1684064605817.0,,,,,,,0.0,,469.389444,0.0,1876.0,100977.02381,100890.0,101040.0,2441.0,2410.0,2478.0,4578.0,4492.0,4738.0
17.0,1684160914054.0,5,,2,3,,51,2.22,,27.78125,0.0,185.0,100614.0,100500.0,100700.0,2577.5,2471.0,2655.0,5747.666667,4483.0,6676.0
16.0,1684426557526.0,10,,2,,,143,22.30999999999999,,79.0,0.0,189.0,100888.421053,100800.0,101050.0,2760.892857,2709.0,2817.0,5456.535714,4761.0,6298.0
3.0,1685791412671.0,31,,,2,,21,,,123.633838,0.0,346.0,100624.0,100400.0,100830.0,2670.9,2508.0,2824.0,6438.714286,6058.0,6844.0
20.0,1685865146104.0,,,2,,,,,,86.04359,0.0,171.0,100696.25,100600.0,100790.0,2577.9375,2538.0,2649.0,4941.538462,4401.0,5292.0
10.0,1685948984326.0,44,1,1,2,,242,,,89.648148,0.0,235.0,100895.333333,100800.0,100990.0,2664.615385,2650.0,2674.0,5621.769231,5381.0,5855.0
8.0,1686162712369.0,10,,,,,13,,,84.704837,14.0,266.0,100067.314815,100000.0,100200.0,2567.857143,2495.0,2588.0,5855.571429,5192.0,6137.0
6.0,1686461991674.0,,,,,,,,,,,,,,,,,,,,
10.0,1683732056653.0,,,,,,,,,,,,,,,,,,,,
17.0,1684168614149.0,9,,4,5,,81,2.2600000000000007,,51.1,0.0,155.0,100492.685185,100300.0,100730.0,2609.545455,2586.0,2703.0,5728.681818,5340.0,6711.0
18.0,1684276819925.0,,,3,1,,37,,,9.845238,0.0,39.0,100862.962963,100700.0,101110.0,2436.571429,2415.0,2486.0,8285.0,8086.0,8731.0
15.0,1685270686668.0,56,,,,,156,6.07,,106.755556,0.0,182.0,101349.047619,101200.0,101530.0,2695.3,2479.0,2794.0,6540.794444,6015.0,7613.0
11.0,1683812995017.0,,,,,,,,,,,,,,,,,,,,
15.0,1684067298165.0,,,,,,,21.86,,19.3,0.0,38.0,101003.125,100900.0,101100.0,2555.038462,2533.0,2596.0,4539.692308,4486.0,4592.0
18.0,1684176734864.0,1,,6,2,,58,,,16.25,0.0,40.0,100543.412698,100390.0,100750.0,2410.133333,2388.0,2467.0,6962.566667,6610.0,7391.0
15.0,1684238727502.0,92,,1,,,155,8.89,,44.692593,0.0,180.0,101016.825397,100900.0,101140.0,2739.178571,2688.0,2815.0,5000.75,4733.0,6226.0
14.0,1684678465420.0,27,,,,,64,5.970000000000001,,85.481352,0.0,237.0,100974.473684,100900.0,101050.0,2747.857143,2727.0,2786.0,5614.769231,5446.0,5723.0
4.0,1684921401402.0,,,,1,,13,,,70.531016,0.0,241.0,101324.0,101200.0,101450.0,2490.066667,2416.0,2562.0,6014.7,5401.0,6283.0
4.0,1685461213794.0,155,,,3,2,29,,2,163.282676,15.0,287.0,100874.186274,100800.0,101000.0,2598.846154,2540.0,2654.0,7029.923077,6647.0,7192.0
6.0,1685774141361.0,,,5,3,,91,0.0,,297.07412,0.0,1255.0,100681.944444,100500.0,100900.0,2349.359649,2241.0,2424.0,4517.277778,3293.0,5535.0
7.0,1683717277867.0,,,,,,,,,,,,,,,,,,,,
11.0,1684318889926.0,,,2,1,,,,,170.10697,0.0,541.0,101239.351852,101190.0,101340.0,2755.607143,2645.0,2806.0,3915.384615,3805.0,4190.0
17.0,1684414202327.0,12,,2,,,102,2.9000000000000004,,43.219697,0.0,134.0,100936.893939,100800.0,101090.0,2584.828947,2284.0,2768.0,7141.981481,5487.0,8163.0
10.0,1684768665609.0,16,,1,1,,109,,16,83.525079,4.0,227.0,100509.122807,100400.0,100800.0,2474.428571,2453.0,2540.0,5094.928571,4718.0,5618.0
11.0,1686042325956.0,,6,1,,4,42,0.0,,225.450256,0.0,1253.0,100774.444444,100600.0,101020.0,2845.572917,2671.0,2991.0,4707.666667,4473.0,5141.0
18.0,1684266738130.0,,,3,1,,37,,,9.845238,0.0,39.0,100862.962963,100700.0,101110.0,2436.571429,2415.0,2486.0,8285.0,8086.0,8731.0
11.0,1685154409480.0,,,3,,,,6.72,1,158.968277,3.0,311.0,101679.047619,101600.0,101790.0,2883.153846,2866.0,2902.0,5239.461538,4838.0,5685.0
17.0,1686048200913.0,13,,,7,,88,2.4800000000000004,,56.582143,0.0,143.0,100537.539683,100300.0,100800.0,3071.933333,3032.0,3135.0,4731.384615,4601.0,4875.0
15.0,1686057330586.0,,14,,,,,25.48,,19.03373,0.0,46.0,100791.578947,100600.0,101020.0,2817.916667,2797.0,2862.0,4780.083333,4704.0,4853.0
11.0,1683807902215.0,,,,,,,,,,,,,,,,,,,,
5.0,1683861207183.0,687,2,,2,,,,,50.791667,0.0,241.0,101587.54902,101500.0,101620.0,2511.653846,2463.0,2546.0,5371.307692,5324.0,5503.0
9.0,1684030065149.0,1,,1,,,8,,,74.583333,0.0,197.0,100847.333333,100700.0,101050.0,2301.769231,2277.0,2318.0,5391.678571,5054.0,5808.0
15.0,1684256425817.0,58,,1,,,107,30.17,,68.588287,0.0,183.0,101011.111111,100800.0,101230.0,2811.115385,2774.0,2883.0,4751.0,4160.0,5699.0
17.0,1685290439266.0,32,,8,5,,264,2.41,,46.633333,3.0,104.0,100894.473684,100800.0,101000.0,2746.821429,2697.0,2816.0,7078.0,6950.0,7268.0
6.0,1685789169586.0,,,5,3,,91,0.0,,297.07412,0.0,1255.0,100681.944444,100500.0,100900.0,2349.359649,2241.0,2424.0,4517.277778,3293.0,5535.0
2.0,1686382971894.0,,,,,,,,,,,,,,,,,,,,
15.0,1684676575175.0,75,1,,,,150,5.970000000000001,2,67.547533,0.0,180.0,100974.953704,100900.0,101050.0,2751.53125,2685.0,2828.0,4878.642857,4758.0,5040.0
5.0,1685162674530.0,,,,,,,,,21.75,0.0,80.0,101584.047619,101500.0,101650.0,2785.25,2714.0,2817.0,5367.923077,5294.0,5537.0
19.0,1685163147187.0,,1,,,,3,6.119999999999999,,39.951389,0.0,141.0,101671.973684,101600.0,101720.0,2510.785714,2465.0,2590.0,6654.615385,6305.0,6846.0
4.0,1685458547867.0,1,,,,,3,,,89.965703,7.0,241.0,101006.944444,100900.0,101100.0,2496.666667,2457.0,2539.0,7026.785714,6933.0,7099.0
3.0,1685967120342.0,42,2,,3,,9,,,110.39376,0.0,269.0,101048.4375,101000.0,101130.0,2726.95614,2554.0,2838.0,5923.411765,5344.0,6218.0
19.0,1686394102481.0,,,,,,,,,,,,,,,,,,,,
9.0,1684413115184.0,7,,1,,,38,,,23.203704,0.0,110.0,100964.666667,100900.0,101050.0,2577.785714,2548.0,2612.0,5651.076923,5570.0,5809.0
19.0,1686311999090.0,7,1,1,,,9,7.31,,26.939394,0.0,142.0,100191.888889,100100.0,100310.0,2471.363636,2439.0,2545.0,6665.636364,6095.0,6968.0
6.0,1683651436670.0,,,,,,,,,,,,,,,,,,,,
20.0,1685262028303.0,,,,,,,,,20.239583,0.0,52.0,100964.313725,100900.0,101100.0,2512.6875,2474.0,2588.0,6514.5,6358.0,6681.0
5.0,1685929797554.0,12,1,,,,3,,3,44.477956,0.0,237.0,100748.25,100600.0,100930.0,2851.785714,2828.0,2882.0,5317.714286,4848.0,5790.0
7.0,1685965238512.0,3,2,3,2,,31,7.949999999999999,,72.348072,0.0,295.0,101022.777778,101000.0,101110.0,2483.617647,2253.0,2575.0,5524.9375,4310.0,5900.0
4.0,1686036046428.0,13,,,1,,,,2,116.388823,20.0,261.0,100807.698413,100600.0,101020.0,2669.125,2615.0,2704.0,5738.615385,5347.0,6001.0
8.0,1686061236045.0,18,,,,7,40,,,114.66697,0.0,796.0,100145.454545,99900.0,100400.0,2435.205882,2339.0,2529.0,5263.25,4882.0,5515.0
11.0,1686231635422.0,,,5,1,,146,38.79,,134.811084,0.0,357.0,100584.083333,100400.0,100700.0,2745.65625,2655.0,2893.0,5230.038462,4784.0,5912.0
6.0,1685254778655.0,,,,,,,0.0,,74.527381,26.0,170.0,101265.350877,101100.0,101410.0,2613.923077,2608.0,2621.0,5245.538462,5137.0,5369.0
2.0,1685504789262.0,5,3,1,1,,65,,1,112.22848,0.0,385.0,100687.339286,100240.0,101050.0,2553.5625,2401.0,2734.0,5440.708333,4602.0,6127.0
19.0,1686139676630.0,6,4,1,,,8,6.2,,42.0,42.0,42.0,,,,2473.5,2449.0,2498.0,6369.0,6369.0,6369.0
4.0,1683640708144.0,,,,,,,,,,,,,,,,,,,,
17.0,1684582206214.0,4,,2,1,,31,2.3400000000000007,,32.184343,0.0,113.0,100827.105263,100700.0,100970.0,2696.25,2647.0,2752.0,6545.095238,5957.0,7219.0
7.0,1684675446678.0,3,1,3,,,39,,,40.312013,0.0,324.0,100855.939394,100800.0,100920.0,2645.857143,2617.0,2658.0,7238.461538,6736.0,7459.0
4.0,1684748646519.0,,,,,,7,,,25.244872,0.0,67.0,100798.875,100700.0,100910.0,2455.766667,2395.0,2498.0,6098.285714,5468.0,6375.0
11.0,1685031036847.0,,,2,,,,6.38,,122.626323,0.0,220.0,101422.696687,101200.0,101640.0,2788.423077,2724.0,2846.0,4225.964286,3524.0,4798.0
11.0,1685103144875.0,,,2,,,,6.29,,156.073732,0.0,448.0,101707.864583,101600.0,101820.0,2816.545455,2781.0,2847.0,4983.3,4790.0,5060.0
4.0,1685156905716.0,2,2,,3,,40,,5,80.145771,0.0,265.0,101774.666667,101690.0,101840.0,2627.857143,2601.0,2662.0,6364.866667,5708.0,7064.0
4.0,1686126655749.0,,,,1,,,,2,60.963889,24.0,117.0,100870.0,100870.0,100870.0,,,,,,
7.0,1686585815179.0,,,,,,,,,,,,,,,,,,,,
19.0,1684559989148.0,9,,2,9,3,,112.84,,107.263558,0.0,265.0,100938.796296,100800.0,101070.0,2572.4,2514.0,2642.0,7113.4375,6381.0,7626.0
9.0,1685104284078.0,,,2,,,28,,,38.869048,0.0,179.0,101549.411765,101400.0,101680.0,2473.4,2459.0,2499.0,4929.5,4807.0,4997.0
20.0,1685511458984.0,53,,4,3,,,,,92.184206,0.0,371.0,100731.22807,100600.0,100880.0,2416.466667,2388.0,2442.0,5531.346154,5205.0,5996.0
10.0,1685891204435.0,35,,3,4,,124,,,80.581481,0.0,236.0,100755.208333,100600.0,100900.0,2650.461538,2632.0,2673.0,5520.692308,5098.0,6055.0
3.0,1685969886002.0,42,2,,3,,9,,,110.39376,0.0,269.0,101048.4375,101000.0,101130.0,2726.95614,2554.0,2838.0,5923.411765,5344.0,6218.0
3.0,1685977725246.0,37,,,2,,7,,,78.420833,2.0,195.0,100941.0,100800.0,101040.0,2777.755556,2635.0,2838.0,6103.535714,5481.0,6816.0
11.0,1683802342575.0,,,,,,,,,,,,,,,,,,,,
2.0,1683862058989.0,1,,2,3,,,,,49.070975,0.0,333.0,101217.878788,101060.0,101390.0,2616.1,2562.0,2665.0,6300.74,4848.0,7083.0
14.0,1684414931540.0,12,,,,,33,23.81,,75.238095,0.0,352.0,101133.25,101080.0,101230.0,2691.192308,2682.0,2710.0,5838.615385,5674.0,5940.0
11.0,1684649825400.0,,,1,,,,,,104.650556,0.0,372.0,100961.628788,100900.0,101040.0,2675.153846,2634.0,2702.0,4769.769231,4713.0,4849.0
3.0,1684938514575.0,116,,,,,126,,,108.813165,7.0,241.0,101249.166667,101100.0,101390.0,2799.153846,2722.0,2848.0,6775.384615,6224.0,7142.0
3.0,1685173122152.0,51,,,3,,45,,,66.651515,0.0,180.0,101698.333333,101600.0,101780.0,2656.161765,2455.0,2756.0,6232.666667,5440.0,6701.0
20.0,1685182774996.0,,,,,,,,,14.717949,0.0,34.0,101417.685185,101300.0,101510.0,2373.857143,2338.0,2398.0,6087.785714,5814.0,6397.0
7.0,1685274711564.0,2,,1,1,,20,7.660000000000002,,77.929167,0.0,331.0,101201.071429,101100.0,101320.0,2588.769231,2571.0,2600.0,6604.153846,6431.0,6970.0
1.0,1685443495890.0,1,,,2,,,4.450000000000001,,17.159747,0.0,44.0,100585.125,100500.0,100670.0,2475.533333,2413.0,2541.0,6629.692308,6529.0,6739.0
11.0,1685701988514.0,,4,8,,2,,6.360000000000001,1,150.897826,0.0,531.0,100168.5,100100.0,100280.0,2883.444444,2857.0,2921.0,5600.888889,5343.0,5762.0
2.0,1686130754583.0,,,,,,,,,,,,,,,,,,,,
8.0,1686157672279.0,10,,,,,13,,,84.704837,14.0,266.0,100067.314815,100000.0,100200.0,2567.857143,2495.0,2588.0,5855.571429,5192.0,6137.0
13.0,1686385200661.0,,,,,,,,,,,,,,,,,,,,
13.0,1686563060370.0,,,,,,,,,,,,,,,,,,,,
10.0,1686642435305.0,,,,,,,,,,,,,,,,,,,,
7.0,1684050294996.0,6,2,1,,1,76,8.11,1,88.172727,0.0,336.0,100855.438596,100770.0,100920.0,2461.615385,2445.0,2489.0,7500.692308,7427.0,7595.0
16.0,1684068192618.0,,,,,,,21.86,,67.448,0.0,38.0,101003.125,100900.0,101100.0,2555.038462,2533.0,2596.0,4539.692308,4486.0,4592.0
4.0,1684341842877.0,260,,,1,1,117,,,157.888889,52.0,272.0,101166.375,101000.0,101330.0,2570.615385,2535.0,2613.0,5803.65625,5465.0,6250.0
15.0,1684597714023.0,39,1,6,,,88,35.25999999999999,2,63.806178,0.0,193.0,100970.0,100800.0,101170.0,2767.75,2708.0,2838.0,5087.461538,4998.0,5163.0
19.0,1685351022001.0,,,,,,,7.18,,26.052083,0.0,62.0,100815.324074,100700.0,101000.0,2606.785714,2549.0,2645.0,6951.076923,6666.0,7037.0
11.0,1685632588767.0,,,1,,,,6.230000000000001,,138.540351,0.0,305.0,100320.138889,100200.0,100600.0,2843.066667,2816.0,2863.0,5099.142857,4906.0,5298.0
3.0,1685873455610.0,27,3,,1,,62,,,152.112698,0.0,352.0,100997.395833,100900.0,101070.0,2707.84375,2445.0,2868.0,5958.192308,5706.0,6175.0
2.0,1686314391117.0,,,,,,14,,,17.955556,0.0,69.0,99086.666667,99000.0,99200.0,2852.3,2828.0,2886.0,5412.0,5243.0,5825.0
17.0,1686332707259.0,,,,,,,0.27,,,,,,,,,,,,,
8.0,1686497295838.0,,,,,,,,,,,,,,,,,,,,
2.0,1684042311004.0,,,,,,,,,122.119048,0.0,343.0,100375.666667,100200.0,100550.0,2659.464286,2604.0,2721.0,4920.615385,4088.0,5531.0
4.0,1684856238870.0,30,,,1,,24,,,153.693289,35.0,271.0,100954.621212,100800.0,101270.0,2492.821429,2427.0,2552.0,5708.615385,5325.0,6068.0
13.0,1685099352484.0,1,,2,1,,48,,6,87.535714,8.0,251.0,101449.813725,101300.0,101560.0,2849.166667,2769.0,2989.0,4856.984375,4543.0,5226.0
19.0,1685103406599.0,4,2,2,,,1,7.250000000000001,,67.574346,0.0,164.0,101608.690476,101500.0,101720.0,2541.416667,2486.0,2580.0,6430.636364,6258.0,6903.0
11.0,1685538314492.0,,,1,,1,,6.539999999999999,,278.652829,0.0,1974.0,101078.75,101000.0,101210.0,2717.166667,2632.0,2868.0,5508.107143,5161.0,5937.0
17.0,1685632238039.0,32,1,3,10,2,177,2.4400000000000004,,56.523252,2.0,140.0,100124.766667,100000.0,100460.0,2888.464286,2830.0,2940.0,7347.357143,6916.0,7749.0
15.0,1686226360600.0,9,,1,,,65,4.83,,24.457576,0.0,178.0,100568.703704,100400.0,100700.0,2851.464286,2806.0,2950.0,5972.5,5580.0,6625.0
9.0,1686357834072.0,,,,,,,,,,,,,,,,,,,,
3.0,1686382047633.0,,,,,,,,,,,,,,,,,,,,
20.0,1684061783935.0,11,,,,,,,,109.808824,0.0,368.0,100634.411765,100580.0,100730.0,2278.964286,2252.0,2338.0,4769.5,4402.0,4988.0
1.0,1684323427292.0,,1,,6,,1,4.72,,20.004762,0.0,48.0,100879.492481,100800.0,100960.0,2555.96875,2469.0,2653.0,4106.928571,3802.0,4283.0
15.0,1684427670666.0,29,,2,,,137,22.30999999999999,,64.275,0.0,189.0,100888.421053,100800.0,101050.0,2760.892857,2709.0,2817.0,5456.535714,4761.0,6298.0
13.0,1684494479432.0,2,,2,4,2,86,,,24.52912,8.0,231.0,100454.555556,100300.0,100650.0,2774.233333,2598.0,2876.0,4922.9,4626.0,5161.0
4.0,1684851199258.0,12,,,1,,15,,,86.079916,0.0,243.0,100953.478261,100880.0,101060.0,2462.133333,2424.0,2498.0,6386.846154,5385.0,6764.0
10.0,1685022994771.0,29,4,8,3,,155,,,66.2625,0.0,244.0,101421.842105,101300.0,101550.0,2376.535714,2329.0,2433.0,5612.107143,4818.0,6365.0
15.0,1685207092972.0,68,,3,,,290,6.03,,142.992857,4.0,348.0,101527.894737,101400.0,101740.0,2772.786667,2434.0,2926.0,6287.118296,4993.0,7472.0
4.0,1685452757582.0,1,,,,,3,,,89.965703,7.0,241.0,101006.944444,100900.0,101100.0,2496.666667,2457.0,2539.0,7026.785714,6933.0,7099.0
11.0,1685973534482.0,,,,,5,140,2.1500000000000004,,238.275772,0.0,1287.0,101113.625,101000.0,101200.0,2956.192308,2929.0,2993.0,5609.384615,5364.0,5839.0
15.0,1686496625643.0,,,,,,,,,,,,,,,,,,,,
17.0,1683801787528.0,,,,,,,,,,,,,,,,,,,,
10.0,1683711843280.0,,,,,,,,,,,,,,,,,,,,
16.0,1684434232798.0,10,,2,,,143,22.30999999999999,,79.0,0.0,189.0,100888.421053,100800.0,101050.0,2760.892857,2709.0,2817.0,5456.535714,4761.0,6298.0
18.0,1684769959177.0,,,,,,,,,0.0,0.0,0.0,100535.47619,100400.0,100810.0,2385.307692,2374.0,2397.0,6385.230769,6216.0,6651.0
16.0,1684927163790.0,24,,1,,,142,5.760000000000001,1,58.789,0.0,195.0,101335.980392,101200.0,101470.0,2710.607143,2632.0,2791.0,4665.857143,4393.0,5080.0
9.0,1685244731633.0,24,,,2,,212,,,25.23652,0.0,218.0,101177.719298,101080.0,101290.0,2574.833333,2547.0,2600.0,6951.285714,6761.0,7152.0
7.0,1685703620631.0,3,,2,6,,27,38.349999999999994,,4.55,0.0,38.0,100057.03125,100000.0,100210.0,2629.8,2620.0,2640.0,6492.909091,6417.0,6544.0
14.0,1685892103912.0,2,,,1,,25,26.69,,29.524183,0.0,218.0,100964.583333,100800.0,101130.0,2842.733333,2807.0,2883.0,4061.0,3572.0,4618.0
17.0,1686419231466.0,,,,,,,,,,,,,,,,,,,,
5.0,1683688159419.0,,,,,,,,,,,,,,,,,,,,
20.0,1684049050124.0,11,,,,,,,,109.808824,0.0,368.0,100634.411765,100580.0,100730.0,2278.964286,2252.0,2338.0,4769.5,4402.0,4988.0
17.0,1684330860678.0,7,,1,1,,85,22.880000000000003,,59.280952,0.0,152.0,101061.052632,101000.0,101150.0,2714.571429,2697.0,2757.0,5979.461538,5483.0,6484.0
13.0,1684662265733.0,2,,,6,3,97,,,40.0,0.0,198.0,100709.425926,100600.0,100780.0,2715.753968,2593.0,2862.0,4962.133333,4523.0,6037.0
3.0,1684914720082.0,116,,,,,126,,,108.813165,7.0,241.0,101249.166667,101100.0,101390.0,2799.153846,2722.0,2848.0,6775.384615,6224.0,7142.0
19.0,1684932960198.0,7,,3,,,19,6.17,,22.643939,0.0,59.0,101237.45098,101100.0,101350.0,2544.714286,2510.0,2595.0,6440.882353,5488.0,7318.0
12.0,1685881147309.0,,2,,,,58,,,335.783824,0.0,692.0,100861.842105,100790.0,100970.0,2769.731482,2609.0,2928.0,5015.0,4589.0,5432.0
20.0,1686297315087.0,,,5,12,,,,,123.826642,0.0,347.0,99927.604167,99800.0,100070.0,2598.625,2528.0,2669.0,6818.4,6404.0,7169.0
1.0,1686571797586.0,,,,,,,,,,,,,,,,,,,,
15.0,1683903077478.0,40,,3,1,,139,,,60.944444,0.0,181.0,101739.0625,101680.0,101800.0,2648.357143,2626.0,2663.0,5689.142857,4620.0,6081.0
6.0,1685264860491.0,,,,,,,0.0,,74.527381,26.0,170.0,101265.350877,101100.0,101410.0,2613.923077,2608.0,2621.0,5245.538462,5137.0,5369.0
20.0,1686468496014.0,,,,,,,,,,,,,,,,,,,,
10.0,1686568208738.0,,,,,,,,,,,,,,,,,,,,
11.0,1684938364832.0,,,1,,3,,,,156.433185,0.0,372.0,101330.882353,101200.0,101460.0,2640.714286,2587.0,2714.0,5015.384615,4777.0,5361.0
4.0,1685370544105.0,2,,,1,,21,,,53.184982,0.0,255.0,100967.587719,100900.0,101150.0,2529.461538,2498.0,2559.0,7538.384615,7422.0,7770.0
3.0,1685373536283.0,7,,,1,,14,,,31.94915,0.0,106.0,100893.157895,100800.0,101030.0,2734.857143,2702.0,2773.0,6669.0,6625.0,6712.0
1.0,1685967066845.0,1,4,,6,4,,4.29,,28.808626,0.0,64.0,100720.0,100700.0,100800.0,2611.153846,2575.0,2653.0,5107.5,4814.0,5416.0
14.0,1686322356258.0,2,5,,,,54,10.98,,86.755952,0.0,354.0,100260.595238,100200.0,100380.0,2919.4,2870.0,2934.0,5494.3,5380.0,5569.0
17.0,1686569950074.0,,,,,,,,,,,,,,,,,,,,
16.0,1684002132292.0,,,,,,,41.30999999999998,,66.5,0.0,163.0,101015.701754,100800.0,101230.0,2625.461538,2598.0,2643.0,5043.071429,4539.0,5424.0
16.0,1684243638793.0,7,,1,,,160,8.89,,78.384,0.0,180.0,101016.825397,100900.0,101140.0,2739.178571,2688.0,2815.0,5000.75,4733.0,6226.0
8.0,1684856652808.0,4,,,,1,40,,,98.994109,26.0,358.0,100297.666667,100100.0,100580.0,2426.833333,2378.0,2456.0,4410.866667,3830.0,5046.0
13.0,1685022933437.0,1,,1,1,,34,,,30.327546,0.0,219.0,101315.0,101200.0,101460.0,2840.970588,2781.0,2888.0,4958.183333,4460.0,5386.0
11.0,1685234014994.0,,,7,,,2,6.29,,169.905754,0.0,401.0,101522.0,101400.0,101760.0,2859.433333,2812.0,2898.0,5842.423077,5590.0,6084.0
17.0,1685371499186.0,1,1,4,12,2,122,2.5,,51.538265,0.0,135.0,100745.263158,100700.0,100900.0,2592.427778,2229.0,2819.0,7380.630833,4633.0,8385.0
11.0,1686044730238.0,,6,1,,4,42,0.0,,225.450256,0.0,1253.0,100774.444444,100600.0,101020.0,2845.572917,2671.0,2991.0,4707.666667,4473.0,5141.0
4.0,1686052303245.0,13,,,1,,,,2,116.388823,20.0,261.0,100807.698413,100600.0,101020.0,2669.125,2615.0,2704.0,5738.615385,5347.0,6001.0
15.0,1686141464056.0,12,,2,,,97,4.88,,33.5,30.0,37.0,100813.333333,100800.0,100840.0,2871.333333,2832.0,2917.0,4851.0,4841.0,4861.0
7.0,1686236441089.0,3,,2,4,,29,7.9,,93.402778,0.0,314.0,100108.405797,99900.0,100300.0,2531.147059,2455.0,2579.0,6157.311111,5427.0,6372.0
20.0,1683806158487.0,,,,,,,,,,,,,,,,,,,,
8.0,1684596704833.0,1,8,,,5,13,,,117.135,12.0,932.0,100279.090909,100100.0,100520.0,2454.583333,2326.0,2532.0,5353.615385,5123.0,5542.0
20.0,1685352192729.0,33,,4,1,2,,,,47.024387,0.0,371.0,100585.583333,100500.0,100730.0,2502.544444,2333.0,2649.0,7025.666667,5788.0,7229.0
5.0,1685934833186.0,,,,,,,,,9.020833,0.0,74.0,100950.263158,100900.0,101020.0,2786.833333,2755.0,2843.0,5547.846154,5384.0,5816.0
15.0,1686147510593.0,12,,2,,,97,4.88,,33.5,30.0,37.0,100813.333333,100800.0,100840.0,2871.333333,2832.0,2917.0,4851.0,4841.0,4861.0
17.0,1686660894888.0,,,,,,,,,,,,,,,,,,,,
15.0,1683715688412.0,,,,,,,,,,,,,,,,,,,,
4.0,1685161946511.0,2,2,,3,,40,,5,80.145771,0.0,265.0,101774.666667,101690.0,101840.0,2627.857143,2601.0,2662.0,6364.866667,5708.0,7064.0
17.0,1685268088784.0,6,,1,1,,59,2.380000000000001,,23.307292,0.0,103.0,101097.666667,101000.0,101240.0,2767.571429,2700.0,2836.0,7336.464286,6977.0,7726.0
6.0,1685274941580.0,,,,,,,0.0,,74.527381,26.0,170.0,101265.350877,101100.0,101410.0,2613.923077,2608.0,2621.0,5245.538462,5137.0,5369.0
4.0,1685440185933.0,1,,,,,3,,,89.965703,7.0,241.0,101006.944444,100900.0,101100.0,2496.666667,2457.0,2539.0,7026.785714,6933.0,7099.0
17.0,1685724361197.0,17,5,10,7,2,157,2.5200000000000005,,72.874177,0.0,153.0,99995.15873,99800.0,100340.0,2810.514706,2576.0,2906.0,6396.268519,5268.0,8235.0
9.0,1685834398866.0,63,,2,4,1,76,,,148.201949,10.0,997.0,100657.719298,100600.0,100810.0,2642.923077,2612.0,2670.0,4889.444444,3942.0,5915.0
17.0,1686055883766.0,13,,,7,,88,2.4800000000000004,,56.582143,0.0,143.0,100537.539683,100300.0,100800.0,3071.933333,3032.0,3135.0,4731.384615,4601.0,4875.0
16.0,1686233543558.0,9,,1,,,65,4.83,,50.7,0.0,178.0,100568.703704,100400.0,100700.0,2851.464286,2806.0,2950.0,5972.5,5580.0,6625.0
9.0,1686303889983.0,1,,1,,,14,,,38.065837,0.0,173.0,100114.901961,100000.0,100240.0,2688.2,2681.0,2704.0,6130.4,6044.0,6199.0
17.0,1686313240173.0,30,,1,7,,,2.6100000000000003,,41.2875,0.0,90.0,99990.833333,99900.0,100100.0,3017.935897,2769.0,3113.0,4657.772727,4132.0,4840.0
11.0,1683734960800.0,,,,,,,,,,,,,,,,,,,,
15.0,1684241381922.0,92,,1,,,155,8.89,,44.692593,0.0,180.0,101016.825397,100900.0,101140.0,2739.178571,2688.0,2815.0,5000.75,4733.0,6226.0
11.0,1685025527443.0,,,3,,,,44.78,,117.298666,0.0,372.0,101590.289855,101500.0,101730.0,2741.46875,2690.0,2794.0,4524.607143,4114.0,4995.0
1.0,1685026590032.0,,,,,3,,5.160000000000001,,5.083333,0.0,20.0,101195.75,101100.0,101320.0,2426.1,2392.0,2494.0,4859.692308,4592.0,5083.0
5.0,1685675599170.0,,,,,,,,,4.5,0.0,52.0,100001.777778,99900.0,100120.0,2786.3,2762.0,2814.0,5871.222222,5821.0,5937.0
10.0,1685810609402.0,4,2,3,,,15,,,45.635417,0.0,243.0,100620.098039,100500.0,100780.0,2510.428571,2477.0,2560.0,4787.142857,4175.0,6114.0
6.0,1686165568841.0,4,,3,2,2,50,,,167.623063,0.0,355.0,100720.952381,100600.0,100840.0,2403.966667,2290.0,2495.0,3869.6,2895.0,4633.0
11.0,1684253519511.0,,6,11,,2,,0.0,,164.902715,0.0,325.0,100953.484849,100800.0,101250.0,2818.369048,2580.0,2894.0,4157.46875,3349.0,5668.0
15.0,1684603346676.0,39,1,6,,,88,35.25999999999999,2,63.806178,0.0,193.0,100970.0,100800.0,101170.0,2767.75,2708.0,2838.0,5087.461538,4998.0,5163.0
