uid,startTime,TIME,aqara_door_yesterday_daytime_mean_720min,aqara_door_yesterday_nighttime_mean_720min,aqara_cleaner_yesterday_daytime_mean_720min,aqara_cleaner_yesterday_nighttime_mean_720min,aqara_chair_yesterday_daytime_mean_720min,aqara_chair_yesterday_nighttime_mean_720min,aqara_fridge_yesterday_daytime_mean_720min,aqara_fridge_yesterday_nighttime_mean_720min,aqara_microwave_yesterday_daytime_mean_720min,aqara_microwave_yesterday_nighttime_mean_720min,aqara_motion_yesterday_daytime_mean_720min,aqara_motion_yesterday_nighttime_mean_720min,aqara_tv_yesterday_daytime_mean_720min,aqara_tv_yesterday_nighttime_mean_720min,aqara_washer_yesterday_daytime_mean_720min,aqara_washer_yesterday_nighttime_mean_720min,aqara_door_yesterday_daytime_std_720min,aqara_door_yesterday_nighttime_std_720min,aqara_cleaner_yesterday_daytime_std_720min,aqara_cleaner_yesterday_nighttime_std_720min,aqara_chair_yesterday_daytime_std_720min,aqara_chair_yesterday_nighttime_std_720min,aqara_fridge_yesterday_daytime_std_720min,aqara_fridge_yesterday_nighttime_std_720min,aqara_microwave_yesterday_daytime_std_720min,aqara_microwave_yesterday_nighttime_std_720min,aqara_motion_yesterday_daytime_std_720min,aqara_motion_yesterday_nighttime_std_720min,aqara_tv_yesterday_daytime_std_720min,aqara_tv_yesterday_nighttime_std_720min,aqara_washer_yesterday_daytime_std_720min,aqara_washer_yesterday_nighttime_std_720min
11,1684634983078,2023-05-21 02:09:43.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1684638403664,2023-05-21 03:06:43.664,,,,,,,,,,,,,5.07,5.135000000000001,,,,,,,,,,,,,,,0.014142135623731277,0.07778174593052108,,
4,1684638480708,2023-05-21 03:08:00.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1684639169371,2023-05-21 03:19:29.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684643550428,2023-05-21 04:32:30.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1684644209892,2023-05-21 04:43:29.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684647010276,2023-05-21 05:30:10.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684648562496,2023-05-21 05:56:02.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684648657173,2023-05-21 05:57:37.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684649664693,2023-05-21 06:14:24.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684649825400,2023-05-21 06:17:05.400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1684651845830,2023-05-21 06:50:45.830,,,,,,,,,,,,,30.579999999999995,29.664999999999992,,,,,,,,,,,,,,,32.00365291650313,33.29765832607451,,
4,1684653603956,2023-05-21 07:20:03.956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1684654782084,2023-05-21 07:39:42.084,,,,,,,,,,,,,45.38,,,,,,,,,,,,,,,,,,,
10,1684654812026,2023-05-21 07:40:12.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1684656990461,2023-05-21 08:16:30.461,,,,,,,,,,,,,30.579999999999995,29.664999999999992,,,,,,,,,,,,,,,32.00365291650313,33.29765832607451,,
7,1684657471529,2023-05-21 08:24:31.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1684657953349,2023-05-21 08:32:33.349,,,,,,,,,,,,,5.135000000000001,5.090000000000001,,,,,,,,,,,,,,,0.07778174593052108,0.14142135623731025,,
10,1684659847529,2023-05-21 09:04:07.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684660463273,2023-05-21 09:14:23.273,,,,,,,,,,,,,20.614999999999995,27.86,,,,,,,,,,,,,,,20.71115762095397,30.957134880347052,,
13,1684662265733,2023-05-21 09:44:25.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684665837784,2023-05-21 10:43:57.784,,,,,,,,,,,,,27.86,75.34,,,,,,,,,,,,,,,30.957134880347052,36.189725061127504,,
17,1684665840883,2023-05-21 10:44:00.883,,,,,,,,,,,,,2.41,2.3350000000000004,,,,,,,,,,,,,,,0.08485281374238547,0.0212132034355966,,
7,1684667214326,2023-05-21 11:06:54.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1684668051317,2023-05-21 11:20:51.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684668388494,2023-05-21 11:26:28.494,,,,,,,,,,,,,27.86,75.34,,,,,,,,,,,,,,,30.957134880347052,36.189725061127504,,
7,1684669856412,2023-05-21 11:50:56.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684671119261,2023-05-21 12:11:59.261,,,,,,,,,,,,,27.86,75.34,,,,,,,,,,,,,,,30.957134880347052,36.189725061127504,,
7,1684672505880,2023-05-21 12:35:05.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684673879475,2023-05-21 12:57:59.475,,,,,,,,,,,,,27.86,75.34,,,,,,,,,,,,,,,30.957134880347052,36.189725061127504,,
7,1684675446678,2023-05-21 13:24:06.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684676575175,2023-05-21 13:42:55.175,,,,,,,,,,,,,27.86,75.34,,,,,,,,,,,,,,,30.957134880347052,36.189725061127504,,
14,1684678465420,2023-05-21 14:14:25.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684680171676,2023-05-21 14:42:51.676,,,,,,,,,,,,,27.86,75.34,,,,,,,,,,,,,,,30.957134880347052,36.189725061127504,,
15,1684682360396,2023-05-21 15:19:20.396,,,,,,,,,,,,,27.86,75.34,,,,,,,,,,,,,,,30.957134880347052,36.189725061127504,,
7,1684683130050,2023-05-21 15:32:10.050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1684683172150,2023-05-21 15:32:52.150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1684683557477,2023-05-21 15:39:17.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684687263863,2023-05-21 16:41:03.863,,,,,,,,,,,,,27.86,75.34,,,,,,,,,,,,,,,30.957134880347052,36.189725061127504,,
7,1684688170812,2023-05-21 16:56:10.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1684688626558,2023-05-21 17:03:46.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1684723442724,2023-05-22 02:44:02.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1684726083537,2023-05-22 03:28:03.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684740955178,2023-05-22 07:35:55.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1684744398210,2023-05-22 08:33:18.210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684745341520,2023-05-22 08:49:01.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684746096716,2023-05-22 09:01:36.716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684747430720,2023-05-22 09:23:50.720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684748060193,2023-05-22 09:34:20.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684748646519,2023-05-22 09:44:06.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684748823623,2023-05-22 09:47:03.623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1684749115673,2023-05-22 09:51:55.673,,,,,,,,,,,,,34.295,34.464999999999996,,,,,,,,,,,,,,,39.84546711986195,39.605050814258526,,
11,1684750580721,2023-05-22 10:16:20.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1684751803186,2023-05-22 10:36:43.186,,,,,,,,,,,,,34.295,34.464999999999996,,,,,,,,,,,,,,,39.84546711986195,39.605050814258526,,
4,1684753740179,2023-05-22 11:09:00.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684757446845,2023-05-22 12:10:46.845,,,,,,,,,,,,,61.655,14.185000000000002,,,,,,,,,,,,,,,55.54323766220331,11.589480143647515,,
15,1684760443766,2023-05-22 13:00:43.766,,,,,,,,,,,,,61.655,14.185000000000002,,,,,,,,,,,,,,,55.54323766220331,11.589480143647515,,
11,1684762348247,2023-05-22 13:32:28.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684762808924,2023-05-22 13:40:08.924,,,,,,,,,,,,,61.655,14.185000000000002,,,,,,,,,,,,,,,55.54323766220331,11.589480143647515,,
10,1684763625396,2023-05-22 13:53:45.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684763738014,2023-05-22 13:55:38.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1684765297963,2023-05-22 14:21:37.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684765466897,2023-05-22 14:24:26.897,,,,,,,,,,,,,61.655,14.185000000000002,,,,,,,,,,,,,,,55.54323766220331,11.589480143647515,,
3,1684767193880,2023-05-22 14:53:13.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1684767256660,2023-05-22 14:54:16.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684768167212,2023-05-22 15:09:27.212,,,,,,,,,,,,,61.655,14.185000000000002,,,,,,,,,,,,,,,55.54323766220331,11.589480143647515,,
10,1684768665609,2023-05-22 15:17:45.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684768778897,2023-05-22 15:19:38.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1684769959177,2023-05-22 15:39:19.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1684770390479,2023-05-22 15:46:30.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684770820721,2023-05-22 15:53:40.721,,,,,,,,,,,,,61.655,14.185000000000002,,,,,,,,,,,,,,,55.54323766220331,11.589480143647515,,
3,1684771440535,2023-05-22 16:04:00.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1684772402958,2023-05-22 16:20:02.958,,,,,,,,,,,,,2.3000000000000007,2.3100000000000005,,,,,,,,,,,,,,,0.028284271247461613,0.042426406871192576,,
20,1684827834932,2023-05-23 07:43:54.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684831238360,2023-05-23 08:40:38.360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684836025233,2023-05-23 10:00:25.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684836655973,2023-05-23 10:10:55.973,,,,,,,,,,,,,5.985000000000001,5.870000000000001,,,,,,,,,,,,,,,0.0070710678118646965,0.1555634918610409,,
4,1684841065677,2023-05-23 11:24:25.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684841493322,2023-05-23 11:31:33.322,,,,,,,,,,,,,5.985000000000001,5.870000000000001,,,,,,,,,,,,,,,0.0070710678118646965,0.1555634918610409,,
11,1684845566453,2023-05-23 12:39:26.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684846586155,2023-05-23 12:56:26.155,,,,,,,,,,,,,5.985000000000001,5.870000000000001,,,,,,,,,,,,,,,0.0070710678118646965,0.1555634918610409,,
13,1684848950410,2023-05-23 13:35:50.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684849718542,2023-05-23 13:48:38.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684851199258,2023-05-23 14:13:19.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684851627026,2023-05-23 14:20:27.026,,,,,,,,,,,,,5.985000000000001,5.870000000000001,,,,,,,,,,,,,,,0.0070710678118646965,0.1555634918610409,,
11,1684852676764,2023-05-23 14:37:56.764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1684854042854,2023-05-23 15:00:42.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684855462808,2023-05-23 15:24:22.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684856238870,2023-05-23 15:37:18.870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1684856652808,2023-05-23 15:44:12.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684856667507,2023-05-23 15:44:27.507,,,,,,,,,,,,,5.985000000000001,5.870000000000001,,,,,,,,,,,,,,,0.0070710678118646965,0.1555634918610409,,
3,1684856910837,2023-05-23 15:48:30.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1684860347227,2023-05-23 16:45:47.227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1684860487198,2023-05-23 16:48:07.198,,,,,,,,,,,,,5.020000000000001,5.0600000000000005,,,,,,,,,,,,,,,0.07071067811865513,0.12727922061357835,,
8,1684866838211,2023-05-23 18:33:58.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1684871879079,2023-05-23 19:57:59.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684901110412,2023-05-24 04:05:10.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1684914720082,2023-05-24 07:52:00.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1684918595174,2023-05-24 08:56:35.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684918977054,2023-05-24 09:02:57.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1684920000410,2023-05-24 09:20:00.410,,,,,,,,,,,,,5.0600000000000005,5.120000000000001,,,,,,,,,,,,,,,0.12727922061357835,0.042426406871191945,,
3,1684920756665,2023-05-24 09:32:36.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684921401402,2023-05-24 09:43:21.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684924012383,2023-05-24 10:26:52.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684926678692,2023-05-24 11:11:18.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1684927163790,2023-05-24 11:19:23.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684929157442,2023-05-24 11:52:37.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684930108958,2023-05-24 12:08:28.958,,,,,,,,,,,,,,44.78,,,,,,,,,,,,,,,,,,
13,1684931496838,2023-05-24 12:31:36.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684931535692,2023-05-24 12:32:15.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1684932203715,2023-05-24 12:43:23.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684932736051,2023-05-24 12:52:16.051,,,,,,,,,,,,,5.91,6.065,,,,,,,,,,,,,,,0.21213203435596412,0.007071067811865324,,
11,1684932756971,2023-05-24 12:52:36.971,,,,,,,,,,,,,,44.78,,,,,,,,,,,,,,,,,,
19,1684932960198,2023-05-24 12:56:00.198,,,,,,,,,,,,,6.1850000000000005,6.205,,,,,,,,,,,,,,,0.02121320343559723,0.0070710678118640685,,
19,1684935658972,2023-05-24 13:40:58.972,,,,,,,,,,,,,6.1850000000000005,6.205,,,,,,,,,,,,,,,0.02121320343559723,0.0070710678118640685,,
3,1684935863510,2023-05-24 13:44:23.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1684936537332,2023-05-24 13:55:37.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684936576369,2023-05-24 13:56:16.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684937471536,2023-05-24 14:11:11.536,,,,,,,,,,,,,,44.78,,,,,,,,,,,,,,,,,,
15,1684937776772,2023-05-24 14:16:16.772,,,,,,,,,,,,,5.91,6.065,,,,,,,,,,,,,,,0.21213203435596412,0.007071067811865324,,
8,1684937998868,2023-05-24 14:19:58.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684938364832,2023-05-24 14:26:04.832,,,,,,,,,,,,,,44.78,,,,,,,,,,,,,,,,,,
3,1684938514575,2023-05-24 14:28:34.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684940671922,2023-05-24 15:04:31.922,,,,,,,,,,,,,,44.78,,,,,,,,,,,,,,,,,,
4,1684941617995,2023-05-24 15:20:17.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684942817118,2023-05-24 15:40:17.118,,,,,,,,,,,,,5.91,6.065,,,,,,,,,,,,,,,0.21213203435596412,0.007071067811865324,,
12,1684943005110,2023-05-24 15:43:25.110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1684943405790,2023-05-24 15:50:05.790,,,,,,,,,,,,,,44.78,,,,,,,,,,,,,,,,,,
3,1684946249285,2023-05-24 16:37:29.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1684946658645,2023-05-24 16:44:18.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1684946680541,2023-05-24 16:44:40.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1684947857641,2023-05-24 17:04:17.641,,,,,,,,,,,,,5.91,6.065,,,,,,,,,,,,,,,0.21213203435596412,0.007071067811865324,,
8,1684948131960,2023-05-24 17:08:51.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1684953086136,2023-05-24 18:31:26.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1684953172008,2023-05-24 18:32:52.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1684963168294,2023-05-24 21:19:28.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1684977605549,2023-05-25 01:20:05.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1684979376678,2023-05-25 01:49:36.678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1684982646090,2023-05-25 02:44:06.090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1684984417643,2023-05-25 03:13:37.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1684989458485,2023-05-25 04:37:38.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684989733557,2023-05-25 04:42:13.557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684994786721,2023-05-25 06:06:26.721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684999866596,2023-05-25 07:31:06.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1684999971880,2023-05-25 07:32:51.880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685002760803,2023-05-25 08:19:20.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685005669622,2023-05-25 09:07:49.622,,,,,,,,,,,,,2.2900000000000005,2.3400000000000003,,,,,,,,,,,,,,,0.042426406871192576,0.028284271247461926,,
11,1685006346158,2023-05-25 09:19:06.158,,,,,,,,,,,,,44.78,25.580000000000002,,,,,,,,,,,,,,,,27.152900397563428,,
19,1685007100219,2023-05-25 09:31:40.219,,,,,,,,,,,,,6.205,6.385,,,,,,,,,,,,,,,0.0070710678118640685,0.24748737341529325,,
4,1685007801279,2023-05-25 09:43:21.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685008581212,2023-05-25 09:56:21.212,,,,,,,,,,,,,2.2900000000000005,2.3400000000000003,,,,,,,,,,,,,,,0.042426406871192576,0.028284271247461926,,
19,1685009788728,2023-05-25 10:16:28.728,,,,,,,,,,,,,6.205,6.385,,,,,,,,,,,,,,,0.0070710678118640685,0.24748737341529325,,
17,1685011344703,2023-05-25 10:42:24.703,,,,,,,,,,,,,2.3400000000000003,2.33,,,,,,,,,,,,,,,0.028284271247461926,0.04242640687119289,,
11,1685011386425,2023-05-25 10:43:06.425,,,,,,,,,,,,,25.580000000000002,6.335,,,,,,,,,,,,,,,27.152900397563428,0.06363961030678918,,
4,1685012842039,2023-05-25 11:07:22.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685012917096,2023-05-25 11:08:37.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685016427101,2023-05-25 12:07:07.101,,,,,,,,,,,,,25.580000000000002,6.335,,,,,,,,,,,,,,,27.152900397563428,0.06363961030678918,,
15,1685016512932,2023-05-25 12:08:32.932,,,,,,,,,,,,,13.32,13.32,,,,,,,,,,,,,,,10.253048327204938,10.253048327204938,,
4,1685017882776,2023-05-25 12:31:22.776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685017902030,2023-05-25 12:31:42.030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685017948194,2023-05-25 12:32:28.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685018862283,2023-05-25 12:47:42.283,,,,,,,,,,,,,6.385,6.905000000000001,,,,,,,,,,,,,,,0.24748737341529325,0.48790367901871745,,
11,1685019321835,2023-05-25 12:55:21.835,,,,,,,,,,,,,25.580000000000002,6.335,,,,,,,,,,,,,,,27.152900397563428,0.06363961030678918,,
15,1685021479401,2023-05-25 13:31:19.401,,,,,,,,,,,,,13.32,13.32,,,,,,,,,,,,,,,10.253048327204938,10.253048327204938,,
1,1685021548517,2023-05-25 13:32:28.517,,,,,,,,,,,,,5.125000000000002,5.075000000000001,,,,,,,,,,,,,,,0.049497474683057895,0.12020815280171367,,
11,1685022871795,2023-05-25 13:54:31.795,,,,,,,,,,,,,25.580000000000002,6.335,,,,,,,,,,,,,,,27.152900397563428,0.06363961030678918,,
4,1685022922855,2023-05-25 13:55:22.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685022933437,2023-05-25 13:55:33.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685022994771,2023-05-25 13:56:34.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685023040310,2023-05-25 13:57:20.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685024393130,2023-05-25 14:19:53.130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685025527443,2023-05-25 14:38:47.443,,,,,,,,,,,,,25.580000000000002,6.335,,,,,,,,,,,,,,,27.152900397563428,0.06363961030678918,,
15,1685026519977,2023-05-25 14:55:19.977,,,,,,,,,,,,,13.32,13.32,,,,,,,,,,,,,,,10.253048327204938,10.253048327204938,,
1,1685026590032,2023-05-25 14:56:30.032,,,,,,,,,,,,,5.125000000000002,5.075000000000001,,,,,,,,,,,,,,,0.049497474683057895,0.12020815280171367,,
4,1685027963376,2023-05-25 15:19:23.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685027974694,2023-05-25 15:19:34.694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685028035800,2023-05-25 15:20:35.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685028080639,2023-05-25 15:21:20.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685028207959,2023-05-25 15:23:27.959,,,,,,,,,,,,,25.580000000000002,6.335,,,,,,,,,,,,,,,27.152900397563428,0.06363961030678918,,
8,1685029433686,2023-05-25 15:43:53.686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030592238,2023-05-25 16:03:12.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685031036847,2023-05-25 16:10:36.847,,,,,,,,,,,,,25.580000000000002,6.335,,,,,,,,,,,,,,,27.152900397563428,0.06363961030678918,,
17,1685031505117,2023-05-25 16:18:25.117,,,,,,,,,,,,,2.3400000000000003,2.33,,,,,,,,,,,,,,,0.028284271247461926,0.04242640687119289,,
15,1685031560537,2023-05-25 16:19:20.537,,,,,,,,,,,,,13.32,13.32,,,,,,,,,,,,,,,10.253048327204938,10.253048327204938,,
4,1685033004574,2023-05-25 16:43:24.574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685033683654,2023-05-25 16:54:43.654,,,,,,,,,,,,,25.580000000000002,6.335,,,,,,,,,,,,,,,27.152900397563428,0.06363961030678918,,
8,1685034473833,2023-05-25 17:07:53.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1685036545640,2023-05-25 17:42:25.640,,,,,,,,,,,,,2.3400000000000003,2.33,,,,,,,,,,,,,,,0.028284271247461926,0.04242640687119289,,
15,1685036732070,2023-05-25 17:45:32.070,,,,,,,,,,,,,13.32,13.32,,,,,,,,,,,,,,,10.253048327204938,10.253048327204938,,
8,1685039514234,2023-05-25 18:31:54.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685049648111,2023-05-25 21:20:48.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1685079077298,2023-05-26 05:31:17.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685089166095,2023-05-26 08:19:26.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685092176988,2023-05-26 09:09:36.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685094207057,2023-05-26 09:43:27.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685099243008,2023-05-26 11:07:23.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685099248384,2023-05-26 11:07:28.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685099352484,2023-05-26 11:09:12.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685099411642,2023-05-26 11:10:11.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1685100030552,2023-05-26 11:20:30.552,,,,,,,,,,,,,4.510000000000001,4.133333333333334,,,,,,,,,,,,,,,3.3466849269090155,2.9205707204814155,,
11,1685100521294,2023-05-26 11:28:41.294,,,,,,,,,,,,,4.336666666666667,4.326666666666667,,,,,,,,,,,,,,,2.419614294331502,2.4075367771507326,,
15,1685100548601,2023-05-26 11:29:08.601,,,,,,,,,,,,,9.926666666666668,9.873333333333333,,,,,,,,,,,,,,,7.365774455774039,7.408119419483824,,
11,1685102605705,2023-05-26 12:03:25.705,,,,,,,,,,,,,4.336666666666667,4.326666666666667,,,,,,,,,,,,,,,2.419614294331502,2.4075367771507326,,
11,1685103144875,2023-05-26 12:12:24.875,,,,,,,,,,,,,4.336666666666667,4.326666666666667,,,,,,,,,,,,,,,2.419614294331502,2.4075367771507326,,
19,1685103406599,2023-05-26 12:16:46.599,,,,,,,,,,,,,4.510000000000001,4.133333333333334,,,,,,,,,,,,,,,3.3466849269090155,2.9205707204814155,,
9,1685104284078,2023-05-26 12:31:24.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685104289476,2023-05-26 12:31:29.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685104826931,2023-05-26 12:40:26.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1685105641685,2023-05-26 12:54:01.685,,,,,,,,,,,,,9.926666666666668,9.873333333333333,,,,,,,,,,,,,,,7.365774455774039,7.408119419483824,,
